"profit","discount"
46.97640000000001,0.2
6.566999999999998,0.0
6.711599999999999,0.0
1.2037999999999995,0.2
1.5876000000000006,0.2
12.0276,0.0
-2.2585999999999995,0.7
5.8203000000000005,0.2
6.794999999999999,0.2
-161.875,0.5
0.29249999999999987,0.2
-178.9668,0.8
9.671200000000002,0.2
44.476800000000026,0.2
5.874399999999994,0.0
35.634600000000006,0.0
7.4824,0.0
16.209899999999998,0.0
3.6795999999999935,0.0
6.499999999999999,0.2
8.879999999999999,0.2
-244.32300000000006,0.5
-14.695800000000006,0.4
-950.4000000000001,0.7
4.479200000000006,0.2
26.056800000000003,0.0
22.678200000000018,0.2
1.8147999999999997,0.2
8.2302,0.2
-13.843199999999996,0.7
19.084800000000005,0.2
-383.9904,0.7
2.7168,0.2
0.9680000000000002,0.0
136.939,0.0
0.21979999999999933,0.0
-28.27440000000002,0.2
43.84079999999997,0.2
-12.431999999999999,0.7
-102.04800000000003,0.45
-248.24579999999992,0.45
-3.5519999999999996,0.7
0.0,0.2
-7.724700000000098,0.2
4.752,0.0
9.396,0.2
-356.72799999999995,0.6
-4.6751999999999985,0.6
11.194399999999998,0.2
-120.51299999999998,0.5
-2.8307999999999995,0.6
1.2037999999999995,0.2
580.5393999999999,0.0
41.68000000000001,0.0
23.94,0.0
496.07249999999993,0.0
12.441600000000001,0.0
28.137200000000007,0.2
3.5766999999999998,0.0
636.0002999999997,0.0
22.562400000000004,0.0
162.864,0.0
-8.492399999999998,0.6
-19.562399999999997,0.2
4.043999999999997,0.2
56.691599999999966,0.2
6.925800000000001,0.0
6.646500000000017,0.0
6.131999999999999,0.2
-4.466,0.8
-509.99700000000075,0.4
-251.99579999999992,0.4
28.7196,0.2
35.156000000000006,0.0
4.7303999999999995,0.2
0.3024,0.0
-7.441600000000001,0.2
21.591,0.2
210.4935999999999,0.0
92.36920000000002,0.0
2.3232000000000004,0.0
4.094999999999999,0.2
4.0572,0.0
1.5548000000000002,0.0
4.0768,0.2
5.907199999999999,0.2
5.9712,0.2
8.694,0.2
-3.4320000000000004,0.8
376.11,0.2
51.94200000000001,0.2
47.843999999999994,0.2
47.95999999999999,0.2
10.8864,0.2
-169.3719999999999,0.7
24.315999999999974,0.2
-204.31449999999995,0.2
6.683599999999999,0.2
6.2424,0.2
54.39660000000001,0.2
-48.703199999999995,0.5
78.8592,0.2
20.155800000000013,0.2
-24.5646,0.2
-62.88000000000001,0.7
9.298799999999996,0.2
15.552000000000001,0.0
10.824800000000096,0.0
27.316799999999997,0.0
38.023999999999994,0.0
6.5687999999999995,0.0
-131.44500000000005,0.5
12.863999999999999,0.0
2.853599999999999,0.0
20.9208,0.0
83.86799999999997,0.0
2.0049,0.0
3.594800000000001,0.2
52.51139999999998,0.2
1.7135999999999978,0.2
2.0358,0.2
37.6422,0.0
22.297999999999973,0.2
5.4432,0.2
8.674399999999995,0.2
24.156800000000004,0.1
1995.99,0.0
80.0226,0.0
129.6,0.0
13.070999999999998,0.0
3.58,0.0
81.744,0.2
34.9965,0.0
0.999499999999999,0.2
-67.8762,0.4
3.3889999999999993,0.2
-258.5016000000001,0.3
33.83099999999999,0.2
-27.693600000000004,0.7
-20.700000000000003,0.4
-13.815999999999995,0.7
-3.427199999999999,0.7
1.6037999999999997,0.2
335.99440000000004,0.2
4.489999999999998,0.2
2.7956000000000003,0.2
-17.458800000000053,0.2
2.3312,0.0
1.1159999999999979,0.2
-407.9759999999999,0.7
10.072399999999996,0.2
8.39159999999999,0.4
-2.220000000000013,0.2
4.797600000000003,0.2
3.0996000000000006,0.0
11.543199999999999,0.0
4.1472,0.0
2.3086,0.0
11.543199999999999,0.0
1.0668,0.2
23.086399999999998,0.0
1415.4295999999997,0.2
-4.858800000000002,0.2
3.7996,0.0
6.9864,0.0
15.823999999999998,0.0
11.324999999999996,0.2
168.4384,0.0
9.936,0.0
9.936,0.0
86.8704,0.1
1.4455999999999998,0.0
20.7328,0.0
8.478399999999993,0.0
10.44,0.0
0.14719999999999978,0.0
29.341200000000008,0.0
271.41920000000005,0.0
9.396,0.2
4.674600000000002,0.2
-5.712,0.7
179.1887999999999,0.2
0.9239999999999999,0.2
-29.940000000000012,0.2
30.979999999999993,0.2
-297.6847999999998,0.3
-20.332200000000007,0.8
2.6810999999999954,0.2
-18.87280000000001,0.8
25.48,0.0
17.3376,0.2
8.799,0.0
-157.00949999999997,0.45
-1.049700000000005,0.2
-337.6379999999998,0.7
0.7770000000000002,0.2
0.4263999999999998,0.2
7.883999999999999,0.2
13.593199999999996,0.0
27.718199999999968,0.2
701.9883,0.0
-20.5623,0.8
25.57979999999999,0.2
9.492399999999996,0.0
6.2208000000000006,0.0
21.035999999999994,0.0
3.5951999999999984,0.2
-317.15280000000007,0.32
-32.784,0.2
0.7197999999999993,0.2
3.4684,0.2
9.768,0.2
9.695699999999999,0.0
37.789500000000004,0.0
434.9913,0.2
13.3035,0.0
-112.95269999999994,0.2
4.6464,0.0
13.608,0.0
27.4302,0.0
31.45479999999995,0.15
-18.454800000000013,0.2
65.73419999999999,0.0
26.874400000000023,0.2
25.898399999999995,0.0
38.37999999999998,0.2
2.8322000000000003,0.0
2.702799999999999,0.0
7.014999999999999,0.0
56.56620000000001,0.2
14.705600000000004,0.0
8.501999999999999,0.0
225.264,0.0
11.076,0.0
138.2016,0.0
30.0957,0.0
0.5004,0.2
-145.3508,0.7
76.63949999999998,0.2
54.74249999999998,0.2
-0.7748000000000006,0.2
207.14699999999993,0.0
-3.6891999999999996,0.7
-18.584999999999994,0.2
43.199100000000044,0.3
113.63939999999998,0.2
11.553600000000003,0.2
2.3093999999999895,0.1
3.6659999999999986,0.0
23.39280000000001,0.0
20.575499999999998,0.0
42.0256,0.0
29.152800000000013,0.0
10.584,0.0
1.3677,0.0
15.475200000000001,0.0
9.716399999999993,0.0
71.2476,0.0
7.924800000000001,0.0
2.853599999999999,0.0
9.1312,0.0
-75.83040000000005,0.4
66.54079999999996,0.2
24.913200000000003,0.0
-24.29400000000002,0.2
-96.11460000000011,0.3
3.348,0.2
36.372,0.0
377.96220000000005,0.0
18.600599999999996,0.2
7.0680000000000005,0.2
-814.4831999999999,0.5
-20.88899999999999,0.7
-34.75800000000002,0.2
5.8704,0.2
-312.06139999999994,0.6
-36.235200000000006,0.32
-7.9002,0.8
26.630399999999998,0.0
3.4091999999999842,0.0
10.47839999999998,0.15
87.99599999999992,0.2
24.980400000000007,0.0
28.818999999999996,0.0
45.52799999999999,0.0
7.181999999999995,0.2
19.296,0.0
6.615,0.0
84.51,0.0
1.9088999999999996,0.0
1.6688,0.0
57.5928,0.0
14.8,0.0
-30.24499999999999,0.15
17.497500000000016,0.2
341.9939999999997,0.2
0.5994000000000002,0.2
10.397399999999998,0.2
6.157200000000003,0.2
8.98299999999999,0.0
5.092199999999999,0.0
13.157200000000003,0.0
-94.94100000000002,0.4
51.6558,0.0
40.3704,0.2
81.8432,0.0
18.11760000000001,0.2
22.868999999999996,0.0
-15.079999999999998,0.7
-11.961599999999997,0.7
50.097999999999985,0.2
-1.9007999999999998,0.7
11.8871,0.2
5.372999999999999,0.2
0.7398000000000002,0.0
2.1683999999999997,0.0
11.684999999999999,0.0
3177.475,0.0
40.416,0.0
12.172799999999999,0.0
0.7152000000000003,0.2
1.7901,0.0
1.7051999999999996,0.0
1379.9769999999999,0.0
13.891499999999999,0.0
5.382,0.0
56.30099999999999,0.0
5.2877,0.2
-25.91360000000001,0.2
-21.168,0.8
21.097999999999985,0.0
-12.414599999999997,0.2
27.166600000000003,0.0
10.434000000000001,0.0
42.746999999999986,0.2
5.140799999999992,0.2
-7.267200000000004,0.2
-149.9058,0.2
19.692,0.2
11.919999999999987,0.2
2.3969999999999985,0.0
274.3860000000001,0.0
11.375,0.0
1.4672,0.2
-68.18560000000002,0.8
3.359999999999999,0.2
41.293800000000005,0.0
70.98000000000002,0.0
206.31600000000006,0.0
38.086400000000026,0.2
-145.52460000000002,0.2
7.263999999999994,0.2
6.299500000000002,0.2
-84.29279999999999,0.6
13.931999999999999,0.2
6.4128,0.0
15.641999999999982,0.2
-17.046,0.8
-1.7440000000000015,0.2
0.0,0.2
6.0382,0.2
2.5707,0.2
310.98720000000003,0.0
3.404799999999998,0.2
9.936,0.0
-217.04800000000017,0.2
15.552000000000001,0.0
16.614,0.0
27.318199999999983,0.2
1.3000000000000007,0.2
3.7743,0.2
0.0,0.0
1.2006,0.0
46.79699999999998,0.2
45.0016,0.0
27.3672,0.2
9.3312,0.0
0.0,0.2
34.775999999999996,0.0
6.4216,0.0
11.2266,0.2
4.0095,0.0
2.3814,0.0
78.75280000000001,0.0
9.760800000000001,0.0
2.1899999999999995,0.0
8.713999999999995,0.2
-5.7148,0.6
1.5456000000000003,0.0
52.917299999999955,0.2
9.238600000000005,0.2
3.5045999999999964,0.2
-4.748099999999997,0.7
30.47759999999998,0.2
4.968599999999995,0.0
144.5157,0.0
-20.136200000000006,0.2
7.2576,0.2
-12.896100000000004,0.7
3.6288,0.2
1.1679999999999997,0.2
9.749999999999996,0.2
22.074799999999996,0.0
434.9913,0.2
55.74499999999995,0.2
91.77280000000002,0.0
1.0178000000000007,0.2
-28.796400000000006,0.4
-115.35440000000006,0.4
0.7299999999999995,0.2
17.84699999999998,0.2
5.140799999999992,0.2
-5.533800000000001,0.7
-31.6712,0.7
47.815200000000004,0.2
-2.6256000000000004,0.7
2.3813999999999984,0.2
-10.117800000000003,0.4
41.57729999999995,0.2
5.695599999999999,0.2
2.6399999999999997,0.2
-157.93830000000008,0.4
15.99199999999999,0.4
-2.7967999999999993,0.7
15.787199999999999,0.0
3.0813999999999995,0.0
33.569999999999986,0.2
10.993899999999996,0.0
27.286199999999994,0.0
-14.773,0.8
87.56839999999997,0.0
178.901,0.1
130.87,0.0
46.92779999999998,0.0
12.090399999999999,0.0
28.176399999999987,0.0
5.143499999999998,0.2
6.0858,0.0
-51.71910000000001,0.2
29.950000000000003,0.2
30.076800000000006,0.2
2.458499999999999,0.2
85.5297,0.2
43.223399999999984,0.0
-13.846800000000002,0.7
12.232799999999997,0.2
272.79200000000003,0.0
5.0128,0.2
6.0287999999999995,0.0
85.904,0.0
12.599999999999998,0.0
54.333200000000005,0.0
3.1752000000000002,0.0
56.510999999999996,0.0
9.862499999999997,0.2
3.0143999999999993,0.2
6.068000000000001,0.0
22.678200000000018,0.2
31.599999999999966,0.0
178.31799999999998,0.0
45.97539999999999,0.0
10.311999999999998,0.0
8.516399999999994,0.2
-2.6544,0.7
45.322199999999995,0.2
-50.09800000000001,0.3
-3.4619999999999997,0.8
124.92899999999986,0.2
-135.7650000000001,0.2
-118.12950000000006,0.3
-4.222200000000001,0.8
18.397999999999968,0.0
5.2626,0.0
2.0789999999999997,0.2
28.70639999999999,0.2
28.6182,0.2
8.7285,0.2
-14.385599999999997,0.6
-71.89050000000002,0.5
11.359999999999998,0.2
1.7115,0.2
16.5888,0.0
17.504999999999995,0.0
40.749900000000004,0.0
-7.392000000000002,0.8
4.520099999999996,0.2
-41.26199999999997,0.6
-320.23950000000013,0.8
4.664399999999999,0.2
2.598399999999998,0.0
18.522,0.0
-3839.9903999999988,0.5
14.65099999999999,0.2
163.1898,0.0
6.8713999999999995,0.0
9.3312,0.0
4.799599999999977,0.2
14.561400000000006,0.0
74.0532,0.0
10.315199999999999,0.0
24.936000000000007,0.0
16.032,0.0
17.34879999999999,0.2
17.759999999999998,0.2
62.807499999999976,0.2
31.7512,0.2
0.8088000000000003,0.2
-13.6312,0.7
-3.427199999999999,0.7
4.1448,0.2
35.67959999999998,0.0
-13.871700000000047,0.2
3.6288,0.2
18.769499999999987,0.2
2.282399999999999,0.2
52.78240000000001,0.0
-110.49000000000007,0.2
15.767999999999997,0.2
26.630399999999998,0.0
8.8624,0.2
109.72260000000001,0.0
89.31419999999997,0.0
113.9886,0.0
6.9719999999999995,0.2
3.0813999999999995,0.0
24.475800000000007,0.2
19.4376,0.2
21.99599999999999,0.0
73.41,0.0
231.41160000000002,0.0
80.01989999999999,0.0
21.112000000000002,0.2
5.1282,0.2
6.3684,0.2
5.5992000000000015,0.2
84.0512,0.0
-153.34560000000005,0.4
10.088999999999999,0.0
102.49980000000001,0.1
3.024,0.0
9.71759999999999,0.0
86.38560000000001,0.0
33.6474,0.2
9.428399999999996,0.2
18.6956,0.0
6.552,0.2
8.496599999999994,0.0
4.271699999999999,0.2
-64.77480000000001,0.2
-5.487,0.8
-10.948000000000002,0.2
1.1465999999999998,0.2
1.6762000000000001,0.2
6.20639999999999,0.2
-28.355999999999952,0.2
7.186399999999992,0.0
0.8993999999999991,0.2
26.703,0.0
56.7864,0.0
22.792,0.0
1.4112,0.0
374.99249999999995,0.2
28.7712,0.0
-167.3184,0.45
6.876799999999999,0.0
47.92,0.0
4.266599999999999,0.2
10.223999999999998,0.0
27.9936,0.0
5.6994,0.0
-26.995499999999993,0.4
5.339199999999999,0.0
25.47,0.0
258.696,0.0
2.7071999999999994,0.0
34.354799999999955,0.0
23.31599999999999,0.2
179.74880000000002,0.0
9.14,0.0
51.75,0.0
16.175,0.0
3.4695,0.0
10.881,0.0
14.523600000000002,0.0
3.685499999999996,0.2
40.8006,0.2
28.171799999999998,0.0
11.7208,0.0
1.9259999999999997,0.0
-22.44899999999999,0.7
-2.6999999999999993,0.2
-15.6156,0.5
0.5997999999999966,0.2
87.74429999999998,0.0
5.8914,0.2
34.89279999999998,0.2
69.1008,0.0
4.163400000000001,0.0
21.0896,0.0
79.90559999999999,0.0
85.2475,0.2
4.5816,0.0
10.6428,0.0
9.8784,0.0
63.7392,0.0
6.2208000000000006,0.0
10.348799999999999,0.0
17.74500000000002,0.2
7.335899999999999,0.0
18.89719999999999,0.2
99.48960000000001,0.0
6.2208000000000006,0.0
6.215199999999999,0.0
4.3176000000000005,0.2
247.9959999999998,0.2
11.076,0.0
50.9898,0.0
3.2256,0.0
311.652,0.0
62.03679999999997,0.0
2.5779999999999994,0.0
6.215199999999999,0.0
601.9699,0.0
24.883200000000002,0.0
1.8703999999999998,0.2
14.5152,0.2
-2.4288,0.7
0.0,0.3
-22.79639999999999,0.7
117.43199999999999,0.2
71.99099999999999,0.0
4.8118,0.0
4.067999999999998,0.0
40.31280000000001,0.0
16.8,0.0
10.799599999999998,0.0
7.4872,0.0
90.58799999999997,0.0
50.58480000000001,0.0
51.834599999999995,0.0
17.157400000000003,0.0
2.6411999999999995,0.2
6.5164,0.2
-111.49950000000007,0.5
-79.33519999999999,0.8
3.2615999999999996,0.2
1.5804,0.2
16.3215,0.0
3.3407999999999998,0.0
9.302400000000006,0.2
11.699999999999996,0.2
8.767199999999999,0.2
3.2943999999999996,0.0
6.8713999999999995,0.0
23.441600000000005,0.0
77.74380000000002,0.0
8.556799999999999,0.2
49.60480000000001,0.0
1.3416000000000001,0.0
18.6624,0.0
50.187599999999996,0.0
14.671799999999998,0.0
9.71759999999999,0.0
18.7812,0.0
26.598000000000006,0.0
5.767200000000001,0.0
3.5766999999999998,0.0
3.58,0.0
0.14719999999999978,0.0
10.626,0.0
40.6878,0.2
0.5903999999999991,0.2
5.178600000000001,0.2
1.3583,0.0
21.2954,0.0
5.1792,0.2
-35.928,0.7
-760.9800000000002,0.7
-46.797000000000025,0.4
17.22,0.0
5.225599999999999,0.0
37.2204,0.2
67.25599999999999,0.2
64.518,0.0
13.195600000000002,0.0
66.95459999999997,0.0
-4.1244,0.7
23.109299999999998,0.2
262.3899999999999,0.1
8.326800000000002,0.0
5.931200000000001,0.0
10.047999999999998,0.0
5.936399999999999,0.0
4.5318,0.2
1.6751999999999967,0.0
18.453400000000002,0.0
16.9932,0.0
14.994999999999994,0.0
18.600599999999996,0.2
2.0429999999999997,0.0
5.412799999999999,0.0
135.98000000000002,0.0
42.07140000000001,0.0
24.5028,0.2
5.085599999999999,0.2
51.800000000000004,0.0
22.5408,0.0
-6.5296,0.7
3.392999999999999,0.2
-32.08800000000001,0.8
20.248499999999993,0.2
9.6192,0.0
2.598399999999998,0.0
6.2208000000000006,0.0
12.117599999999968,0.2
2.7278999999999964,0.0
19.791,0.2
323.946,0.0
829.3754000000002,0.0
81.04739999999998,0.0
9.102000000000002,0.0
19.2454,0.0
56.05470000000001,0.0
-18.55620000000002,0.3
-56.99599999999998,0.3
-14.5656,0.8
50.40629999999998,0.2
-0.8119999999999998,0.2
6.876799999999999,0.0
34.907399999999996,0.0
10.5552,0.0
113.84799999999998,0.0
294.5487999999999,0.2
5.4432,0.2
53.550000000000004,0.2
12.936,0.0
9.517199999999999,0.0
2.5535999999999985,0.2
21.3408,0.2
5.028600000000001,0.2
4.1148,0.2
15.206399999999997,0.2
-21.79319999999999,0.7
5.4432,0.2
33.577199999999976,0.2
54.39659999999999,0.0
6.2208000000000006,0.0
34.9648,0.0
8.0464,0.0
2.2098,0.2
41.78520000000003,0.2
15.552000000000001,0.0
140.5482,0.0
62.91,0.2
-204.44580000000005,0.5
-12.912200000000027,0.2
75.54240000000001,0.2
-619.5960000000001,0.4
5.4432,0.2
7.92,0.2
7.641600000000002,0.2
2.7168,0.2
-11.595999999999997,0.32
43.44999999999999,0.0
2.5893000000000006,0.2
-3.1679999999999993,0.7
5.6376,0.2
53.196,0.0
28.137200000000007,0.2
3.0576,0.0
10.94,0.0
1.6704,0.2
4.8118,0.0
9.711899999999998,0.0
6.2208000000000006,0.0
91.96799999999999,0.0
4.2336,0.0
0.0,0.0
28.598399999999998,0.2
-31.05000000000001,0.4
-13.6312,0.7
10.149299999999997,0.2
3.2186000000000092,0.0
25.57979999999999,0.2
-0.792,0.7
679.9959999999996,0.1
-2.6256000000000004,0.7
16.6698,0.0
93.22319999999998,0.1
0.8055999999999999,0.2
55.99840000000003,0.2
75.48999999999992,0.2
2.5896,0.2
9.4392,0.2
44.86799999999997,0.4
-1.8904,0.8
72.80700000000003,0.0
5.2113,0.0
131.27849999999995,0.2
5.484,0.2
4.9104,0.0
69.705,0.0
1276.4871,0.0
173.0316,0.0
4.9082,0.0
9.890100000000004,0.0
9.158000000000001,0.0
12.912900000000004,0.0
11.4452,0.0
762.1844999999998,0.0
-290.8752,0.4
9.3312,0.0
92.08350000000002,0.0
40.353599999999986,0.2
2.477999999999999,0.2
-3.5207999999999995,0.7
20.584999999999994,0.0
5.999000000000002,0.2
27.30959999999999,0.0
46.574999999999996,0.0
4.068699999999998,0.0
356.04139999999995,0.0
36.852,0.0
15.552000000000001,0.0
6.7008,0.0
63.8862,0.0
2.4990000000000023,0.0
156.42899999999997,0.0
8.8686,0.0
316.8825,0.0
648.5624,0.0
2.1728,0.2
4.2804,0.2
5.4432,0.2
20.576399999999996,0.2
-9.8724,0.4
83.28399999999999,0.0
57.41129999999999,0.0
213.735,0.0
52.126200000000004,0.0
7.056,0.0
5.1011999999999995,0.2
-1.9272,0.7
-10.579799999999999,0.7
8.661999999999992,0.0
13.734,0.2
2.696399999999997,0.2
1.7954999999999988,0.2
146.40359999999998,0.0
11.151,0.0
90.29399999999993,0.2
2.9835000000000003,0.2
-146.16000000000003,0.8
-18.185999999999993,0.3
85.2475,0.2
-3.8385000000000105,0.2
125.2691999999999,0.2
37.9962,0.0
-29.481200000000022,0.2
2.4359999999999995,0.2
56.57759999999996,0.2
4.3524,0.0
22.763999999999996,0.0
27.791100000000004,0.2
3.2944,0.2
7.2268,0.2
22.948799999999995,0.2
1.6008,0.2
-29.25240000000001,0.3
4.521599999999999,0.2
-2.2134,0.2
1.2791999999999994,0.2
-27.715799999999994,0.4
0.2352999999999999,0.2
-46.224999999999994,0.7
12.177999999999983,0.2
-0.34880000000000033,0.2
-18.462400000000002,0.7
5.0596,0.0
9.946799999999998,0.2
3.024,0.2
-4.598000000000001,0.7
-3.3487999999999998,0.7
1.998999999999998,0.2
10.628799999999998,0.0
33.588800000000006,0.0
8.488800000000001,0.0
2.322,0.2
9.362400000000001,0.0
121.76009999999994,0.0
-264.9208,0.4
12.134799999999998,0.0
105.24679999999995,0.0
2400.9656999999997,0.0
3.1104000000000003,0.0
7.197600000000005,0.2
1.512,0.0
1.998999999999998,0.2
25.194399999999995,0.2
33.641999999999996,0.0
19.178600000000003,0.2
14.161000000000001,0.0
103.22839999999997,0.0
30.468200000000024,0.2
-28.62720000000001,0.7
11.19599999999997,0.2
2.0416,0.0
4.1030999999999995,0.0
9.665699999999998,0.0
2.5056,0.0
-4.714500000000003,0.8
-4.987800000000002,0.8
11.230799999999999,0.0
-16.36440000000001,0.2
-0.7566000000000002,0.6
-17.248000000000008,0.8
21.888,0.2
13.826699999999999,0.2
25.185999999999996,0.2
3.6288,0.2
-2.0264,0.8
16.3352,0.2
-12.688200000000002,0.15
57.5904,0.0
3.024,0.0
137.151,0.0
111.59099999999995,0.0
2.0492,0.0
7.4872,0.0
181.9818,0.0
6.658399999999997,0.0
11.579999999999998,0.0
1.7901,0.0
10.9698,0.0
224.2673999999999,0.0
2.6416000000000004,0.0
50.94,0.0
75.66239999999999,0.0
20.0851,0.0
28.754999999999995,0.0
9.3312,0.0
-23.36400000000002,0.2
2.6459999999999995,0.2
7.457100000000004,0.2
129.384,0.0
10.5504,0.0
8.991,0.0
5.5566,0.0
8.69,0.0
53.196,0.0
2.8776,0.0
3.1104000000000003,0.0
223.05399999999995,0.2
16.788600000000002,0.0
107.34599999999996,0.1
2.6279999999999997,0.0
5.869599999999999,0.0
0.43799999999999883,0.0
209.993,0.0
1.2527999999999997,0.2
1.638,0.0
53.92170000000001,0.2
0.0,0.0
493.78559999999993,0.0
29.2857,0.0
100.12200000000001,0.0
19.518400000000007,0.2
90.73500000000001,0.0
5.77,0.0
15.642599999999995,0.0
4.5954,0.0
40.872,0.2
9.178500000000001,0.2
21.059999999999995,0.0
49.27229999999999,0.0
33.9388,0.0
0.0,0.0
9.3312,0.0
8.299199999999999,0.0
10.7424,0.0
5.5755,0.2
-7.764000000000001,0.8
16.2864,0.2
8.099699999999999,0.0
5.4332,0.0
51.749999999999986,0.0
44.99250000000001,0.0
64.674,0.2
357.1911,0.0
1.0903999999999998,0.0
7.3386,0.2
0.6930000000000001,0.2
4.233599999999999,0.2
9.717600000000033,0.0
12.441600000000001,0.0
53.346599999999995,0.0
22.1184,0.0
66.71519999999998,0.2
89.22240000000002,0.2
109.7208,0.0
11.328800000000001,0.0
5.4432,0.2
2.553199999999999,0.2
2.158800000000002,0.2
-2.098800000000006,0.2
64.78919999999995,0.2
-4.113599999999998,0.3
-1850.9464000000007,0.8
40.8006,0.2
-1.4352,0.7
10.679399999999873,0.2
0.0,0.2
-33.804,0.2
16.997500000000016,0.2
3.3629999999999995,0.0
3.2003999999999997,0.2
6.894299999999999,0.0
10.465,0.0
2.8835999999999995,0.2
21.717599999999948,0.2
-48.47040000000002,0.3
-2.3275999999999994,0.7
-3.602400000000001,0.7
1.5767999999999998,0.2
28.764000000000006,0.2
1.7024000000000008,0.2
64.674,0.2
-386.3915999999997,0.4
44.95499999999998,0.0
28.79279999999997,0.2
20.48219999999999,0.0
34.38600000000001,0.0
0.6047999999999999,0.2
19.8744,0.0
3.6587999999999994,0.0
11.631599999999992,0.0
7.4872,0.0
2.9681999999999995,0.0
1.7607999999999997,0.0
0.7227999999999999,0.0
35.98199999999999,0.0
69.99899999999991,0.4
13.786200000000006,0.2
-29.940000000000012,0.7
0.0,0.2
41.262,0.2
5.434,0.0
10.6522,0.0
10.7912,0.0
